user_id,n_sessions,n_programmes_watched,n_episodes_watched,top_3_programmes,top_3_genres,total_genre_comedy_consumption_seconds,total_genre_drama_consumption_seconds,total_genre_entertainment_consumption_seconds,total_genre_sport_consumption_seconds,total_genre_other_consumption_seconds,total_genre_factual_consumption_seconds,total_channel_ITV_consumption_seconds,total_channel_ITV2_consumption_seconds,total_channel_ITV3_consumption_seconds,total_channel_ITVBe_consumption_seconds,total_channel_ITV4_consumption_seconds,total_watch_morning_consumption_seconds,total_watch_afternoon_consumption_seconds,total_watch_dinner_consumption_seconds,total_watch_night_consumption_seconds,total_platform_tv_consumption_seconds,total_platform_mobile_consumption_seconds,total_platform_desktop_consumption_seconds,n_devices_watched_on,total_weekend_consumption_seconds,total_consumption_seconds,any_spy_among_friends_consumption,top_3_subgenres,age,gender
rHLVOOSytw1Kgq0Y/ZZgOnwxXl9SQ1acGdxR+uTunts=,32,5,31,"['CORONATION STREET', ""I'M A CELEBRITY... GET ME OUT OF HERE!"", 'EMMERDALE']","['DRAMA', 'ENTERTAINMENT']",0.0,43268.28,12021.76,0.0,0.0,0.0,5529.003999999998,0.0,0.0,0.0,0.0,4019.56,10172.64,16687.08,24410.76,55290.04,0.0,0.0,1.0,17730.28,55290.04,False,"['LONG RUNNING DRAMA', 'CELEBRITY', 'CRIME AND THRILLER']",41.0,Male
rIrwtsrOJJPQuBIUg3jKmVejvxWRfBayEHwvMFPj6co=,7,2,5,"['LOVE ISLAND', 'GEORGIA & TOMMY: BABY STEPS']",['ENTERTAINMENT'],0.0,0.0,8847.601259466,0.0,0.0,0.0,0.0,460.1322259466001,0.0,424.62790000000007,0.0,0.0,1421.99,0.0,7425.611259466001,5984.361000000001,2863.240259466,0.0,2.0,0.0,8847.601259466,False,"['DATING SHOWS', 'REALITY']",31.0,Male
rLQEn9tyeen+jYFDpD8anzzaiY9oA14560oQ3LXY5FE=,60,13,46,"['EMMERDALE', 'CORONATION STREET', 'THE FAMILY PILE']","['DRAMA', 'ENTERTAINMENT', 'COMEDY']",3241.2470000000003,57266.93700000002,20813.591999999997,0.0,2526.177,4193.748,8621.7111,39.233900000000006,143.2251,0.0,0.0,41469.604999999996,12261.482,3767.2959999999994,30543.318,88041.701,0.0,0.0,1.0,12505.898,88041.701,False,"['LONG RUNNING DRAMA', 'CELEBRITY', 'FAMILY']",36.0,Prefer not to answer
rN3tRpjd7eQ5Ef8KB0SFupfPz6Lsiv4P5dRf4T3nd20=,27,9,19,"['LOVE ISLAND', 'THE ONLY WAY IS ESSEX', 'EMMERDALE']","['ENTERTAINMENT', 'DRAMA', 'SPORT']",0.0,8165.684597210001,16738.843641440002,13004.6016726,0.0,0.0,2373.839539881,176.75715124400003,0.0,1148.4708,0.0,9399.114,8639.456719,16767.4670826,3103.0921096499997,37909.12991124999,0.0,0.0,2.0,1317.02,37909.12991124999,True,"['FACTUAL', 'REAL LIVES', 'SCRIPTED FACTUAL']",,Prefer not to answer
rPIioJXIRTVHcayFG37GRgoByHMFJagtnyw0rfP0oTM=,25,4,16,"['FA CUP', 'WORLD CUP', ""I'M A CELEBRITY... GET ME OUT OF HERE!""]","['SPORT', 'ENTERTAINMENT', 'FACTUAL']",0.0,0.0,14997.922875,33365.46880364,0.0,2033.965,4306.361980848,0.0,0.0,0.0,733.373687016,0.0,0.0,36033.93001314,14363.426665500001,45846.12497546001,4551.231703179999,0.0,2.0,11495.32263316,50397.356678640004,False,"['FOOTBALL', 'EVENT', 'CELEBRITY']",35.0,Other
rPgNZkng54BsTyaTI4Yf0GNw20NQqTmljZdGKU2NG3E=,4,3,4,"['WORLD CUP', 'LOVE ISLAND', 'THE ONLY WAY IS ESSEX']","['ENTERTAINMENT', 'SPORT']",0.0,0.0,102.566,540.6571415999999,0.0,0.0,54.065714160000006,8.331000000000001,0.0,1.9256000000000002,0.0,0.0,0.0,643.2231416,0.0,102.566,540.6571415999999,0.0,2.0,0.0,643.2231416,False,"['FOOTBALL', 'EVENT', 'FACTUAL']",31.0,Male
rTXi8Nzvi3Qna5Wr6nQdPC0AFUik77LL0xDdifDrzEA=,88,7,37,"['THE REAL HOUSEWIVES OF CHESHIRE', 'LOVE ISLAND: AUSTRALIA', 'WORLD CUP']","['ENTERTAINMENT', 'SPORT', 'DRAMA']",0.0,18099.979000000003,66074.57104856998,43853.439175133,0.0,0.0,5291.156722370301,326.53040000000004,0.0,5375.113899999999,0.0,18960.03056757,37580.486363,50621.90729313299,20865.565000000002,128027.989223703,0.0,0.0,3.0,41912.534208937,128027.989223703,True,"['ENTERTAINMENT', 'REAL LIVES', 'SCRIPTED FACTUAL']",37.0,Other
rV7+lfQRQuJBvYavFh9iUrcO5rkJHrGEpCzBQROjI1k=,12,6,11,"['A SPY AMONG FRIENDS', ""AGATHA CHRISTIE'S MARPLE"", ""FOYLE'S WAR""]",['DRAMA'],0.0,26215.152,0.0,0.0,0.0,0.0,276.8978,0.0,1631.3464000000004,0.0,0.0,0.0,0.0,26215.152,0.0,26215.152,0.0,0.0,1.0,0.0,26215.152,True,"['CRIME AND THRILLER', 'PERIOD AND HISTORICAL', 'WAR']",26.0,Female
raeEtmWI62U6VxXYenCJihn5ES4rWUO/nOpB96rmREM=,19,8,16,"['LITVINENKO', 'A SPY AMONG FRIENDS', 'FROM DUSK TILL DAWN']","['DRAMA', 'FACTUAL', 'ENTERTAINMENT']",0.0,27441.065,1529.7559999999999,0.0,0.0,7090.617,2263.2034000000003,0.0,0.0,0.0,0.0,0.0,3199.582,20729.316,12132.54,36061.437999999995,0.0,0.0,1.0,24158.723,36061.437999999995,True,"['BASED ON A TRUE STORY', 'CRIME AND THRILLER', 'CURRENT AFFAIRS']",37.0,Female
rbKzv7GwZIOQAxB0NyU842VvvlvFbxH65NnZbwDEoeQ=,239,49,118,"['THIS MORNING', 'WORLD CUP', 'LORRAINE']","['ENTERTAINMENT', 'SPORT', 'DRAMA']",0.0,23240.960575577996,51964.817783511004,1030.4249344920001,814.7738855559999,558.836734428,5513.117691356501,0.0,2117.8950999999997,0.0,0.0,14195.404740968006,29695.72904447599,24120.22351082,9598.456617301,77609.813913565,0.0,0.0,1.0,21596.542818095004,77609.813913565,True,"['CELEBRITY', 'CHAT AND MAGAZINE', 'FOOD AND DRINK']",34.0,Female
rj5P3oakEmE4mZ2E/ok60ITmQJO4aSW1BVaj3jNf3Tw=,10,3,5,"['LOVE ISLAND', 'THE MARTIN LEWIS MONEY SHOW LIVE', 'MATERNAL']","['ENTERTAINMENT', 'FACTUAL', 'DRAMA']",0.0,2.436936197,6618.211380690001,0.0,0.0,0.0,0.24369361970000003,661.821138069,0.0,0.0,0.0,0.0,0.0,0.0,6620.648316887001,3366.78344,589.0609238870001,2664.803953,3.0,0.0,6620.648316887001,False,"['DATING SHOWS', 'BUSINESS AND CONSUMER', 'CURRENT AFFAIRS']",42.0,Prefer not to answer
rl5qGNNGlNqnKXl34jcBrLaxq3KLPFrR7M/p3q+OyFU=,1,1,1,['CARRY ON AT YOUR CONVENIENCE'],,0.0,0.0,0.0,0.0,210.79,0.0,0.0,0.0,21.079,0.0,0.0,0.0,0.0,0.0,210.79,210.79,0.0,0.0,,0.0,210.79,False,['COMEDY'],37.0,Female
rlEIzHGHcc1E+Mb3TiJoPBJ7cOuGxdoVRE63NglbPGU=,8,4,7,"['LITVINENKO', 'WITHOUT SIN', 'A SPY AMONG FRIENDS']",['DRAMA'],0.0,17028.08,0.0,0.0,0.0,0.0,1382.1360000000002,0.0,0.0,0.0,0.0,2769.88,2744.76,11513.44,,17028.08,0.0,0.0,1.0,3206.72,17028.08,True,"['BASED ON A TRUE STORY', 'CRIME AND THRILLER', 'DRAMA']",36.0,Male
rlTD/sgMXRnoZexZK+xe4CTN35vJLAmO1H+aXW+ZpLo=,19,6,14,"['MIDSOMER MURDERS', 'EMMERDALE', 'A SPY AMONG FRIENDS']","['DRAMA', 'SPORT', 'ENTERTAINMENT']",0.0,26084.942159,27.78830205,453.3250472,0.0,0.0,1472.6405508250002,0.0,539.9166000000001,0.0,0.0,0.0,5095.3270472,15155.69346105,6315.035,26566.05550825,0.0,0.0,1.0,6627.93034925,26566.05550825,True,"['CRIME AND THRILLER', 'LONG RUNNING DRAMA', 'CRIME']",,Male
rlnvysfAcrjseeDcqtlSoeQr4/GZyPa112FoVVIlTSU=,7,3,7,"['WORLD CUP', 'THE MASKED SINGER', 'ROYAL CAROLS: TOGETHER AT CHRISTMAS 2022']","['ENTERTAINMENT', 'SPORT', 'OTHER']",0.0,0.0,7512.381362300001,18499.478587999998,1855.673861,0.0,2786.75338113,0.0,0.0,0.0,0.0,2914.885,4308.423,20644.2258113,0.0,27867.533811299996,0.0,0.0,1.0,9368.0552233,27867.533811299996,False,"['FOOTBALL', 'EVENT', 'CELEBRITY']",34.0,Female
rmRtLr22A2hxDWO1jHKEBhW1EWNzvpma+Y2KQr3rD3E=,1,1,1,['LOVE ISLAND'],['ENTERTAINMENT'],0.0,0.0,995.639,0.0,0.0,0.0,0.0,99.5639,0.0,0.0,0.0,0.0,995.639,0.0,0.0,0.0,0.0,995.639,1.0,0.0,995.639,False,['DATING SHOWS'],40.0,Prefer not to answer
rr37fSi6MNWWg5+orRpjx58xBX4iMi7KFAR57PYBqR0=,1,1,1,['LOVE ISLAND'],['ENTERTAINMENT'],0.0,0.0,3274.32,0.0,0.0,0.0,0.0,327.432,0.0,0.0,0.0,0.0,3274.32,0.0,0.0,3274.32,0.0,0.0,1.0,0.0,3274.32,False,['DATING SHOWS'],35.0,Female
rt1CgDaguk37qPxNotqlaf5QMlvIcnKn6HCWr2UU8NQ=,5,2,2,"['THE MASKED SINGER', 'THE CHASE']",['ENTERTAINMENT'],0.0,0.0,3949.027,0.0,0.0,0.0,394.9027,0.0,0.0,0.0,0.0,0.0,0.0,3949.027,0.0,3949.027,0.0,0.0,1.0,0.0,3949.027,False,"['CELEBRITY', 'MUSICALS', 'QUIZ AND GAME SHOWS']",36.0,Male
rudaNq3QJ3LzZkQC4gl+gfMi0DGE9WitlFli/HVFZnE=,11,5,10,"['LITVINENKO', ""I'M A CELEBRITY... GET ME OUT OF HERE!"", 'A SPY AMONG FRIENDS']","['DRAMA', 'ENTERTAINMENT', 'FACTUAL']",0.0,17770.765,5794.22,0.0,7467.7,851.913,1766.4260000000002,746.77,0.0,0.0,0.0,0.0,0.0,28178.729,3705.869,31884.598,0.0,0.0,1.0,22750.695,31884.598,True,"['BASED ON A TRUE STORY', 'CELEBRITY', 'CRIME AND THRILLER']",34.0,
s/bK4bQkBc1J/9zfhoVEAQs9zKbPNzrEHH4k/ajqjvo=,2,2,2,"['CORONATION STREET', 'BILLIE & GREG: THE FAMILY DIARIES']","['OTHER', 'DRAMA']",0.0,0.0,0.0,0.0,678.228,0.0,0.0,0.0,0.0,67.8228,0.0,0.0,0.0,678.228,0.0,678.228,0.0,0.0,1.0,678.228,678.228,False,"['FAMILY', 'LONG RUNNING DRAMA']",31.0,Male
s1H/ifldhbTmKJFeNAhV4wl6Aqm+wIOkPfmdYbvLqXs=,6,4,5,"['ALL ELITE WRESTLING: DYNAMITE', 'WORLD CUP', 'FA CUP']","['SPORT', 'ENTERTAINMENT']",0.0,0.0,2562.354691,1898.714031063,0.0,0.0,310.45207220629993,0.0,0.0,0.0,135.6548,0.0,0.0,1898.714031063,2562.354691,0.0,4461.068722063,0.0,1.0,1356.548,4461.068722063,False,"['FOOTBALL', 'EVENT', 'WRESTLING']",39.0,Female
s5g+3KG9k483XnsMRBPVVqfwkoFo45QS/gM2XkJJ6So=,1,1,1,['GEORGIA & TOMMY: BABY STEPS'],['ENTERTAINMENT'],0.0,0.0,1656.289,0.0,0.0,0.0,0.0,0.0,0.0,165.62890000000002,0.0,0.0,0.0,1656.289,0.0,1656.289,0.0,0.0,1.0,0.0,1656.289,False,['REALITY'],44.0,Male
s8bsrGsIjEy2X3S4F4yOMgKbwO0teYAQGp4sLkiJDk0=,16,3,13,"['THE SUSPECT', 'THE WALK-IN', 'WITHOUT SIN']",['DRAMA'],0.0,18044.499,0.0,0.0,0.0,0.0,1804.4499,0.0,0.0,0.0,0.0,0.0,0.0,11655.789,6388.71,18044.499,0.0,0.0,2.0,8617.884,18044.499,False,"['CRIME AND THRILLER', 'SOCIAL DRAMA']",33.0,Other
sFKR9ja5qAi1VkbFIxogbDUjddWObu9RDi6u79kecMs=,20,4,6,"['WORLD CUP', ""I'M A CELEBRITY... GET ME OUT OF HERE!"", 'A SPY AMONG FRIENDS']","['SPORT', 'ENTERTAINMENT', 'DRAMA']",0.0,2372.083,510.096337537,2910.751421445,0.0,505.759,342.08477589819995,0.0,50.575900000000004,0.0,0.0,0.0,3233.7620294050002,1834.03439204,1230.893337537,6298.689758982,0.0,0.0,2.0,3743.370340445,6298.689758982,True,"['FOOTBALL', 'EVENT', 'CELEBRITY']",37.0,Male
sGqKkSE8crjaHWajL77GRvccyhcqTm37mp0SFWo4tpk=,5,3,4,"['A SPY AMONG FRIENDS', 'MAGNUM P.I.', 'CELEBRITY JUICE']","['DRAMA', 'ENTERTAINMENT']",0.0,4899.971,2802.125,0.0,0.0,0.0,0.0,280.21250000000003,0.0,0.0,228.51160000000002,3627.632,0.0,0.0,4074.464,7702.096,0.0,0.0,1.0,825.507,7702.096,True,"['CRIME AND THRILLER', 'CELEBRITY', 'ALTERNATIVE COMEDY']",31.0,Female
sI2eIV+4BseSb2qs0X/RmU2L1STaFlVGexyNly3Hzho=,98,13,40,"['WORLD CUP', 'A SPY AMONG FRIENDS', 'A YEAR ON PLANET EARTH']","['SPORT', 'DRAMA', 'FACTUAL']",6982.617,40934.52203285199,25.243606745999998,34022.388110253,290.323,14987.663537699998,5733.3332161381,698.2617,1263.7779,0.0,81.98501261700001,0.0,138.916606746,95825.87073838101,1277.969942424,,0.0,0.0,1.0,26599.538565631003,97242.75728755102,True,"['FOOTBALL', 'EVENT', 'CRIME AND THRILLER']",36.0,Female
sK9q/mtKHB/ptH5BKdjUpE1RTL7aa5Gm/c25SVa+0iU=,12,3,9,"[""I'M A CELEBRITY... GET ME OUT OF HERE!"", 'WORLD CUP', 'A SPY AMONG FRIENDS']","['ENTERTAINMENT', 'SPORT', 'DRAMA']",0.0,398.104,15565.797,280.816735007,0.0,0.0,1584.6613735007002,0.0,0.0,0.0,0.0,0.0,0.0,12753.020735007,3491.697,16244.717735007,0.0,0.0,2.0,5497.525000000001,16244.717735007,True,"['CELEBRITY', 'FOOTBALL', 'EVENT']",,Prefer not to answer
sLlVzHu6UT/8U4NeN42bOO44T+KyQuP5KFERwcEVHKI=,20,11,16,"['THE WALK-IN', 'A CONFESSION', 'THE MASKED SINGER']","['DRAMA', 'ENTERTAINMENT', 'FACTUAL']",0.0,24494.035999999996,3741.020559,0.0,6367.6937187,4549.474576879999,3283.8248854579992,0.0,507.2166000000001,0.0,0.0,0.0,5032.734,19591.5572777,,0.0,0.0,39152.224854579996,1.0,14348.077658580001,,True,"['CRIME AND THRILLER', 'SOCIAL DRAMA', 'BASED ON A TRUE STORY']",43.0,Male
sM3SNPGOZsfmiSBWOS/2nK0nU7XVYVfjypfjS6l7qHc=,62,14,56,"[""AGATHA CHRISTIE'S MARPLE"", 'PROFESSOR T', 'JACK TAYLOR']",['DRAMA'],0.0,205423.675,0.0,0.0,0.0,0.0,4062.8000000000006,0.0,11107.667500000001,0.0,55.6,0.0,53523.675,108519.0,43381.0,205423.675,0.0,0.0,1.0,103238.0,205423.675,True,"['CRIME AND THRILLER', 'PERIOD AND HISTORICAL', 'CRIME']",31.0,Prefer not to answer
sPNI+764GTklJk/JXctw5FQB9gvG6W8Uta0D68eXLO8=,5,3,4,"['DOC MARTIN', 'ITV RACING', 'A SPY AMONG FRIENDS']","['DRAMA', 'SPORT']",0.0,8196.792,0.0,3885.04,0.0,0.0,481.31500000000005,0.0,388.504,0.0,0.0,0.0,2285.034,9796.797999999999,0.0,12081.831999999999,0.0,0.0,1.0,2285.034,12081.831999999999,True,"['COMEDY', 'MEDICAL', 'HORSE RACING']",44.0,Male
sPhqKPzguTOq0a+MT4+pxrlN3M68ERmT2zZiWqt/Bd4=,42,5,22,"['WORLD CUP', 'ALL AMERICAN', 'FA CUP']","['SPORT', 'DRAMA', 'ENTERTAINMENT']",0.0,23920.81,2546.4227919299997,10310.082259957004,0.0,0.0,1031.4383051887,2646.2932,0.0,0.0,0.0,230.30539444,3211.6012612889995,4995.196689750001,28340.211706408005,31237.760000000002,5539.555051887,0.0,3.0,4833.57979193,36777.315051887,False,"['FOOTBALL', 'EVENT', 'SPORT']",39.0,Female
sQ8nrNKVmyXb8/7pG+PmxZsR9z8c8O011azbWXMN9yg=,176,9,119,"['EMMERDALE', 'CORONATION STREET', 'THE SUSPECT']","['DRAMA', 'OTHER']",0.0,268247.63099999994,0.0,0.0,8028.005,0.0,26802.6079,760.3761000000001,2.0371,0.0,0.0,8756.909,0.0,147902.726,119616.00099999997,276275.63599999994,0.0,0.0,1.0,49119.380999999994,276275.63599999994,True,"['LONG RUNNING DRAMA', 'CRIME AND THRILLER', 'COMEDY']",32.0,Prefer not to answer
sRCeHapL239HYDlGvhx1NrqHIDypXpGJ5MR30XkG+O8=,49,1,43,['ONE TREE HILL'],['DRAMA'],0.0,51935.592000000004,0.0,0.0,0.0,0.0,0.0,5193.5592000000015,0.0,0.0,0.0,6520.649,8574.033,24617.610000000004,12223.3,0.0,51935.592000000004,0.0,1.0,16541.716,51935.592000000004,False,['COMING OF AGE THEME'],37.0,Prefer not to answer
sXCn5YNPCpUpcVNSlbVGsrEULc6TPiFiYkq7uRoxt/4=,8,3,5,"['A SPY AMONG FRIENDS', 'THE IMPORTANCE OF BEING EARNEST', 'LOVE ACTUALLY']","['DRAMA', 'OTHER']",0.0,9702.98,0.0,0.0,9046.16,0.0,0.0,760.5738000000001,0.0,0.0,0.0,0.0,0.0,18749.14,0.0,18749.14,0.0,0.0,1.0,1440.422,18749.14,True,"['CRIME AND THRILLER', 'COMEDY', 'PERIOD']",42.0,Male
sXhsevWrAdtasJgw3Cxb1GMWfZpxrca/MCWGH5X1UJg=,7,2,4,"['BANCROFT', 'THE THIEF, HIS WIFE AND THE CANOE']",['DRAMA'],0.0,11936.617,0.0,0.0,0.0,0.0,399.07020000000006,0.0,794.5915000000001,0.0,0.0,0.0,0.0,3990.702,7945.915,11936.617,0.0,0.0,1.0,6473.938,11936.617,False,"['CRIME AND THRILLER', 'BASED ON A TRUE STORY']",33.0,Prefer not to answer
sXr+2kT24uhuQ6T9acUgiQAjVZ0zMm3APx4sj2NBbyA=,175,13,117,"['THE CHASE', 'RIDDICULOUS', 'THE CHASE CELEBRITY SPECIAL']","['ENTERTAINMENT', 'DRAMA', 'SPORT']",0.0,27185.359,236210.38899999988,205.853095883,0.0,0.0,22409.808009588298,0.0,0.0,0.0,2132.4661000000006,21213.647,0.0,26242.696970299992,216145.25712558295,263601.60109588294,0.0,0.0,1.0,79330.866,263601.60109588294,True,"['QUIZ AND GAME SHOWS', 'CELEBRITY', 'ENTERTAINMENT']",33.0,Female
sYzQuAt14GiiZBqCJVrbA4dPqGHf3kdUh2WHWCpo3Ao=,23,6,19,"['A SPY AMONG FRIENDS', 'CODE OF A KILLER', 'LITVINENKO']",['DRAMA'],0.0,54068.543999999994,0.0,0.0,0.0,0.0,2194.4671,0.0,1386.4366,0.0,0.0,2814.234,19984.234,28422.344,2847.732,54068.543999999994,0.0,0.0,1.0,0.0,54068.543999999994,True,"['BASED ON A TRUE STORY', 'CRIME AND THRILLER']",38.0,Female
sfd25w4jsNY9m1n2ZbYqsXvlUZ50Icq0jsAdsv+WN9k=,35,13,21,"['VERA', 'A SPY AMONG FRIENDS', 'FAREWELL DOC MARTIN']","['ENTERTAINMENT', 'DRAMA', 'FACTUAL']",0.0,34100.865,17898.767,0.0,3559.993,5587.92,5439.0561,0.0,0.0,0.0,0.0,3559.993,2778.785,54808.76700000001,0.0,61147.545,0.0,0.0,2.0,6973.707,61147.545,True,"['FACTUAL', 'CRIME AND THRILLER', 'CONTEMPORARY BRITISH']",46.0,Male
siCQ65S/+vrkm1ctHSeLnXB7srZZxjuJqrl8qbODyAM=,22,1,20,['PLEBS'],['COMEDY'],27105.576,0.0,0.0,0.0,0.0,0.0,0.0,2710.5576,0.0,0.0,0.0,2804.1440000000002,1405.199,0.0,22896.233,0.0,0.0,27105.576,1.0,5420.674,27105.576,False,['SITUATION COMEDY'],32.0,Male
sjwARJ2g+mMAaPSurCKB7C83wxrGTB5v/2r9B6xwIes=,5,3,4,"['LITVINENKO', 'WITHOUT SIN', ""BRITAIN'S GOT TALENT: THE ULTIMATE MAGICIAN""]","['DRAMA', 'ENTERTAINMENT']",0.0,7758.696,5334.219,0.0,0.0,0.0,1309.2915,0.0,0.0,0.0,0.0,0.0,7478.076,5614.839,0.0,13092.915,0.0,0.0,2.0,2768.498,13092.915,False,"['BASED ON A TRUE STORY', 'COMPETITION', 'CRIME AND THRILLER']",29.0,Male
sli3II/WNxIU1wdAAEcIiRXVXcXFkX6BCcBQ5i7SBMw=,47,3,4,"['WORLD CUP', 'THE HOLIDAY', 'LOVE ACTUALLY']","['SPORT', 'OTHER']",0.0,0.0,0.0,2045.3705390700002,5091.188999999999,0.0,204.537053907,509.1189,0.0,0.0,0.0,0.0,0.0,7136.559539069999,0.0,5091.188999999999,2045.3705390700002,0.0,2.0,5091.188999999999,7136.559539069999,False,"['FOOTBALL', 'EVENT', 'COMEDY']",,Prefer not to answer
soYndCUffj5mqS8SQ4TjXSPbz9KEKA0xJcTL+ZocMS0=,14,9,15,"[""AGATHA CHRISTIE'S MARPLE"", 'LITVINENKO', 'DOC MARTIN']","['DRAMA', 'ENTERTAINMENT']",0.0,34176.117000000006,7880.707176,0.0,0.0,0.0,2156.2276176,0.0,1950.4657,0.0,0.0,0.0,21637.741176,20419.083,0.0,42056.824176,0.0,0.0,1.0,11872.345000000001,42056.824176,True,"['CRIME AND THRILLER', 'PERIOD AND HISTORICAL', 'BASED ON A TRUE STORY']",39.0,Female
sqsMxI+2aAbrSt8Dlb39rMunXu6lbho8CAKKyObhfKw=,10,5,10,"['WITHOUT SIN', 'ARROW', 'A SPY AMONG FRIENDS']","['DRAMA', 'ENTERTAINMENT']",0.0,17700.048000000003,1334.861,0.0,0.0,0.0,1233.7328000000002,0.0,70.91180000000001,0.0,0.0,709.118,17470.099000000002,855.692,,19034.909000000003,0.0,0.0,1.0,5988.463,19034.909000000003,True,"['CRIME AND THRILLER', 'SCIENCE FICTION AND FANTASY', 'SOCIAL DRAMA']",38.0,Male
stAzlldYdj/kRBco+sRcW+3jYrOUrPU5zSdnoXPJyy4=,6,4,6,"['EMMERDALE', ""I'M A CELEBRITY... GET ME OUT OF HERE!"", 'LOVE ISLAND']","['ENTERTAINMENT', 'DRAMA', 'SPORT']",0.0,2686.8340000000003,2472.3590000000004,496.5816409,0.0,0.0,468.81706409000003,96.7604,0.0,0.0,0.0,0.0,496.5816409,5125.400000000001,33.793,5159.193000000001,496.5816409,0.0,2.0,1432.209,5655.774640900001,False,"['LONG RUNNING DRAMA', 'CELEBRITY', 'FOOTBALL']",32.0,Prefer not to answer
sxVLMpTCVl4SvLYDz/rwW4V4IoiM/MA5450ngv/M33k=,1,1,1,['LOVE ISLAND'],['ENTERTAINMENT'],0.0,0.0,569.281,0.0,0.0,0.0,0.0,56.9281,0.0,0.0,0.0,0.0,569.281,0.0,0.0,569.281,0.0,0.0,1.0,0.0,569.281,False,['DATING SHOWS'],31.0,Female
syyNTWSYttIoAd48tJCmMj5xHUy8Dlfr8A5kJpyOxDk=,7,2,6,"[""I'M A CELEBRITY... GET ME OUT OF HERE!"", 'WORLD CUP', ""I'M A CELEBRITY... GET ME OUT OF HERE! - COMING OUT (2022)""]","['ENTERTAINMENT', 'SPORT']",0.0,0.0,15725.386849999999,329.26555826000003,0.0,0.0,1605.4652408260004,0.0,0.0,0.0,0.0,0.0,0.0,5579.89655826,10474.75585,2828.26,0.0,13226.39240826,2.0,5250.631,16054.652408259999,False,"['CELEBRITY', 'FOOTBALL', 'EVENT']",37.0,Female
t0P0xBMBJcWSeVkXp/80T3nkDabOkDp0D8p0gCcahLA=,27,4,8,"['FA CUP', 'LITVINENKO', 'A SPY AMONG FRIENDS']","['SPORT', 'DRAMA']",0.0,14410.612000000001,0.0,3707.1322846519997,0.0,0.0,1416.8142156042,0.0,0.0,0.0,64.82261286100001,8.862873733,0.0,6971.332432685,11137.548978234001,18117.744284652,0.0,0.0,2.0,8859.496873733,18117.744284652,True,"['FOOTBALL', 'EVENT', 'BASED ON A TRUE STORY']",33.0,Prefer not to answer
t1ZeU1mGJ98pCZ1krhAcAAdDUaqcHuFtn+XxoV39LPI=,11,4,7,"['A SPY AMONG FRIENDS', 'THE WALK-IN', 'A GIFT WRAPPED CHRISTMAS']","['DRAMA', 'OTHER']",0.0,20248.268,0.0,0.0,5216.204,0.0,694.4169999999999,0.0,0.0,0.0,0.0,0.0,6829.692999999999,18634.779,0.0,25464.472,0.0,0.0,1.0,6829.692999999999,25464.472,True,"['CRIME AND THRILLER', 'SOCIAL DRAMA', 'COMEDY']",38.0,Male
t1cfonRIHRX1MEVm8BpD3EaADHTPZjaJFi+HTk1svAc=,17,7,11,"['LOVE ISLAND', 'A SPY AMONG FRIENDS', 'FLASHDANCE']","['ENTERTAINMENT', 'OTHER', 'DRAMA']",0.0,3610.402,13179.393999999998,33.90372444,7866.5070000000005,879.079,178.17067244400002,1838.7115000000001,0.0,0.0,0.0,0.0,6234.7210000000005,16496.89272444,2837.672,25569.285724440004,0.0,0.0,2.0,11476.909,25569.285724440004,True,"['DATING SHOWS', 'CRIME AND THRILLER', 'DRAMA']",38.0,Female
t4OrH5zSkACSofMZN5itwROYA90ANWLa5xPtbuCTZ0I=,24,10,19,"['A CONFESSION', 'WORLD CUP', 'ABOVE SUSPICION']","['DRAMA', 'SPORT', 'FACTUAL']",0.0,26652.975999999995,55.905,156.581689114,645.117,3272.3329999999996,351.64126891140006,35.693900000000006,2312.716,0.0,0.0,0.0,0.0,23517.443689113996,7265.469,30782.912689113997,0.0,0.0,2.0,365.35638467,30782.912689113997,True,"['BASED ON A TRUE STORY', 'CRIME AND THRILLER', 'FOOTBALL']",35.0,Prefer not to answer
t9ZZX/6FMkoIQOvbBCdv415qbA9CpuZNi3YyGrciJIg=,17,5,8,"['WORLD CUP', 'THE CHASE: THE BLOOPERS (2022)', 'ABOUT A BOY']","['SPORT', 'ENTERTAINMENT', 'DRAMA']",0.0,14.72304588,2690.4337567129996,1170.6656244790001,2.317432964,0.0,386.3416814156,0.0,1.472304588,0.0,0.0,0.0,0.0,3878.139860036,0.0,2882.381235557,995.758624479,0.0,3.0,2.317432964,3878.139860036,False,"['FOOTBALL', 'EVENT', 'QUIZ AND GAME SHOWS']",40.0,Male
tAvnMfW4zB++8yFj5P53DzTqBs/JsDqTUA+/0w/1rto=,41,11,27,"['A YEAR ON PLANET EARTH', 'THE REUNION', 'BANCROFT']","['DRAMA', 'FACTUAL', 'OTHER']",0.0,56646.652,0.0,0.0,8418.223,13940.512,5619.8458,841.8223,1041.2387,0.0,0.0,3915.452,10263.689,48489.8,16336.446,79005.38700000002,0.0,0.0,1.0,38931.515,79005.38700000002,True,"['CRIME AND THRILLER', 'WILDLIFE AND ENVIRONMENT', 'DRAMA']",29.0,Female
